user_id,user_status,message_status,country,city,scope,sent_date,delivery_date,control_group_date,view_count,view_date,click_count,click_date,failure_count,message_status_time,conversion_count,conversion_date
64e32219aa525a0019712d5f,known,Failed,,,edc66efd-7b1e-435b-a4bf-1831448f1953,2026-08-10T07:00:30.030Z,,,,,,,1,2026-08-10T07:00:30.030Z,,
6a392c0deeaa1000250855e9,known,Delivered,,,267ec986-9d62-4b38-bd16-a23adf087180,2026-08-10T06:41:28.028Z,2026-08-10T06:41:30.030Z,,,,,,,2026-08-10T06:41:30.030Z,,
6a71b911617d8800207d3a95,known,Delivered,,,2b147e38-5bbd-48d8-a62f-d3498de83c13,2026-08-10T05:21:27.027Z,2026-08-10T05:21:28.028Z,,,,,,,2026-08-10T05:21:28.028Z,,
69f2e1b937774800203b614d,known,Delivered,,,7da4014b-4f9d-4922-92fa-304d2252eb5d,2026-08-10T05:12:52.052Z,2026-08-10T05:12:53.053Z,,,,,,,2026-08-10T05:12:53.053Z,,
5f93bf875611891e00d3799c,known,Delivered,,,448f61d5-7873-4167-a101-db3cfa288d14,2026-08-10T05:12:27.027Z,2026-08-10T05:12:28.028Z,,,,,,,2026-08-10T05:12:28.028Z,,
6a71eebb717698002d1d0fc2,known,Delivered,,,c315ad99-6a8e-45ee-b4e1-f64b9ae62f03,2026-08-10T05:01:27.027Z,2026-08-10T05:01:47.047Z,,,,,,,2026-08-10T05:01:47.047Z,,
64143f7a3dbf060011e63eb2,known,Delivered,,,c2948c92-7bd5-4ee8-8960-d0798335f760,2026-08-10T04:52:27.027Z,2026-08-10T04:52:28.028Z,,,,,,,2026-08-10T04:52:28.028Z,,
60a74c1a8ad53f00130e24a6,known,Delivered,,,27e48b6a-79d3-4162-b23e-3013d1df476b,2026-08-10T04:50:26.026Z,2026-08-10T04:50:27.027Z,,,,,,,2026-08-10T04:50:27.027Z,,
604e010cad85d40018fa3a2a,known,Opened,,,1f13c6f4-8bc4-41b4-ba92-fcba788ab709,2026-08-10T04:47:16.016Z,2026-08-10T04:47:18.018Z,,1,2026-08-10T04:49:22.022Z,,,,2026-08-10T04:49:22.022Z,,
6a1fb27b04a0e00018745047,known,Opened,,,ffa09e10-104f-4f3a-8bf6-accffe1772fa,2026-08-10T04:29:41.041Z,2026-08-10T04:29:42.042Z,,1,2026-08-10T04:37:59.059Z,,,,2026-08-10T04:37:59.059Z,,
6596a75145687f0020b32399,known,Delivered,,,e7a0afb7-1f27-4fd1-854f-77ef0fd6c511,2026-08-10T04:20:28.028Z,2026-08-10T04:20:29.029Z,,,,,,,2026-08-10T04:20:29.029Z,,
6a2d55f69781f200214d22cf,known,Delivered,,,2071fc56-35aa-4691-9864-1e371f83e5a5,2026-08-10T04:01:39.039Z,2026-08-10T04:01:40.040Z,,,,,,,2026-08-10T04:01:40.040Z,,
5e562f07f413920edc0c1b8b,known,Delivered,,,3077653d-07ae-4d69-a24a-179ac410be98,2026-08-10T03:44:26.026Z,2026-08-10T03:44:27.027Z,,,,,,,2026-08-10T03:44:27.027Z,,
652a089827928f001271f628,known,Delivered,,,3d4eeda4-c2b6-49b3-9afc-77b0f7e4be96,2026-08-10T03:18:26.026Z,2026-08-10T03:18:27.027Z,,,,,,,2026-08-10T03:18:27.027Z,,
6a6978e430dbd6002d481927,known,Opened,,,77e11bfb-cbaf-4862-b3b6-3d7aad2c58c5,2026-08-10T03:01:25.025Z,2026-08-10T03:01:26.026Z,,1,2026-08-11T08:14:12.012Z,,,,2026-08-11T08:14:12.012Z,,
695b64646f00d5001fd0937e,known,Added to Control Group,,,3d3f88a9-f87c-402c-8fa6-f0982b0244b3,2026-08-10T01:56:24.024Z,,2026-08-10T01:56:24.665000,,,,,,2026-08-10T01:56:24.024Z,,
6729e67e7d982f00a3a336f9,known,Delivered,,,4bdc9776-4480-4e4d-b3e8-70f100a319fc,2026-08-10T01:46:25.025Z,2026-08-10T01:46:26.026Z,,,,,,,2026-08-10T01:46:26.026Z,,
6a76160556da1b00126f82c0,known,Delivered,,,51233d2b-7dc7-420d-baf2-0d3494c8effe,2026-08-08T11:11:28.028Z,2026-08-08T11:11:29.029Z,,,,,,,2026-08-08T11:11:29.029Z,,
6813b0b9c043d800470b51c9,known,Opened,United States,Chicago,aa4551ea-24ce-41f0-8922-16bc4a2f8251,2026-08-08T11:10:28.028Z,2026-08-08T11:10:30.030Z,,1,2026-08-09T04:38:21.021Z,,,,2026-08-09T04:38:21.021Z,,
5f6de81409c7e863b41d4c54,known,Delivered,,,b0f34332-7e64-441b-985a-19ce04cce896,2026-08-08T10:13:28.028Z,2026-08-08T10:13:29.029Z,,,,,,,2026-08-08T10:13:29.029Z,,
6a5e335a794021001801fd5a,known,Opened,,,bc11a87b-670c-4a2e-879d-b801d9fb12a7,2026-08-08T05:10:46.046Z,2026-08-08T05:10:47.047Z,,1,2026-08-08T05:10:51.051Z,,,,2026-08-08T05:10:51.051Z,,
6a2002c20816c6002006e70d,known,Opened,,,b202df7f-03f5-4df2-85b8-1b785a39067d,2026-08-08T04:12:28.028Z,2026-08-08T04:12:29.029Z,,1,2026-08-08T10:09:39.039Z,,,,2026-08-08T10:09:39.039Z,,
6942bf384d9d28002aea93b8,known,Opened,,,a734a5dc-cefc-49e8-93a9-3474533451c6,2026-08-08T02:14:40.040Z,2026-08-08T02:14:44.044Z,,1,2026-08-08T07:12:02.002Z,,,,2026-08-08T07:12:02.002Z,,
6a66b48f8137860012ef0f0f,known,Opened,,,11c85d08-631c-4146-be6d-e7e07d531137,2026-08-08T00:44:44.044Z,2026-08-08T00:44:45.045Z,,1,2026-08-08T00:47:37.037Z,,,,2026-08-08T00:47:37.037Z,,
667993715ceb6c002072edab,known,Delivered,,,d5d07572-191a-4060-bafe-a2b093aebcde,2026-08-08T00:43:27.027Z,2026-08-08T00:43:28.028Z,,,,,,,2026-08-08T00:43:28.028Z,,
634fe58ab0f92900123c7db1,known,Failed,,,abc71560-b9ce-4b49-a9c2-e3bb0eceb713,2026-08-07T15:02:59.059Z,,,,,,,1,2026-08-07T15:02:59.059Z,,
69a2889a11ba940018b20e2c,known,Opened,India,Delhi,fc484ca1-f71d-4729-9b14-a93c6a38c148,2026-08-07T13:21:07.007Z,2026-08-07T13:21:07.007Z,,1,2026-08-08T15:06:42.042Z,,,,2026-08-08T15:06:42.042Z,,
656b2ecad022a70027af89fa,known,Opened,Thailand,,da8bfede-453a-4b8d-ab22-9527d1e52bc9,2026-08-07T13:19:58.058Z,2026-08-07T13:19:59.059Z,,1,2026-08-08T14:45:09.009Z,,,,2026-08-08T14:45:09.009Z,,
6a2bd58b78a48e0022490620,known,Sent,,,caf232f7-12ee-46af-b3bf-33c7d9f71533,2026-08-07T12:39:28.028Z,,,,,,,,2026-08-07T12:39:28.028Z,,
6a687b704509f20025c0b492,known,Delivered,,,c6011fa1-d620-4279-abe9-08d3874b888f,2026-08-07T11:08:42.042Z,2026-08-07T11:08:43.043Z,,,,,,,2026-08-07T11:08:43.043Z,,
6a37d2900c243800123db979,known,Opened,,,2f49b112-8422-4528-99cb-d4991e588188,2026-08-07T10:55:29.029Z,2026-08-07T10:55:30.030Z,,1,2026-08-07T10:55:44.044Z,,,,2026-08-07T10:55:44.044Z,,
66580a8bd79c9d0053590fb1,known,Opened,,,7469ac6b-5c38-4f55-b473-9d5b9479c4d5,2026-08-07T10:51:27.027Z,2026-08-07T10:51:28.028Z,,1,2026-08-07T10:52:43.043Z,,,,2026-08-07T10:52:43.043Z,,
69f2e6e9ac7b91001235bbd0,known,Opened,,,ee9b5714-8147-4f03-b2b6-9afd556c93a1,2026-08-07T10:42:24.024Z,2026-08-07T10:42:26.026Z,,1,2026-08-07T11:32:32.032Z,,,,2026-08-07T11:32:32.032Z,,
6a75a7d5074a9600120f8c21,known,Delivered,,,830ad96a-6771-4218-8766-045fb29564ba,2026-08-07T10:26:08.008Z,2026-08-07T10:26:09.009Z,,,,,,,2026-08-07T10:26:09.009Z,,
6a26d6470f373a00193bf69f,known,Delivered,,,e3bda236-414f-4897-9dee-af569f496021,2026-08-07T10:24:27.027Z,2026-08-07T10:24:28.028Z,,,,,,,2026-08-07T10:24:28.028Z,,
69f200d4377748002018de7f,known,Opened,,,5a9bebda-63e9-43dc-89d0-39040e612734,2026-08-07T09:47:52.052Z,2026-08-07T09:47:53.053Z,,1,2026-08-07T09:48:01.001Z,,,,2026-08-07T09:48:01.001Z,,
695e30709dd707002acf27ed,known,Added to Control Group,,,d1f3914e-7725-4e4c-8559-4413f7a93a48,2026-08-07T08:32:20.020Z,,2026-08-07T08:32:20.844000,,,,,,2026-08-07T08:32:20.020Z,,
677987e02b6bcd023a25d186,known,Added to Control Group,,,d6f23f69-9aba-48c0-a018-4d3251a9e4e4,2026-08-07T08:15:26.026Z,,2026-08-07T08:15:26.042000,,,,,,2026-08-07T08:15:26.026Z,,
60b4e3e4504cea0012a69f2d,known,Added to Control Group,,,6df5b321-810f-4652-b279-c382a2638e96,2026-08-07T07:15:28.028Z,,2026-08-07T07:15:28.011000,,,,,,2026-08-07T07:15:28.028Z,,
68873334a32e500041d27fb5,known,Failed,,,5045a3e6-8351-484c-85ad-1315bbc315ab,2026-08-07T06:21:57.057Z,,,,,,,1,2026-08-07T20:22:37.037Z,,
64e32219aa525a0019712d5f,known,Failed,,,fadf009a-e93b-4447-9ae2-dd45b847b0ff,2026-08-07T03:52:35.035Z,,,,,,,1,2026-08-07T03:52:35.035Z,,
669eae8758834900a3f26798,known,Added to Control Group,,,5cf59fab-ae7f-47ec-853c-7ab4f2d6aa41,2026-08-06T14:53:09.009Z,,2026-08-06T14:53:09.800000,,,,,,2026-08-06T14:53:09.009Z,,
6a5875b5d193ab003125713b,known,Added to Control Group,,,50c25890-1f66-468d-b24d-e363833da096,2026-08-06T14:42:43.043Z,,2026-08-06T14:42:43.024000,,,,,,2026-08-06T14:42:43.043Z,,
6a74780d074a960012d46063,known,Added to Control Group,,,58ef3999-98f7-4574-b898-4bd279b382ba,2026-08-06T13:45:16.016Z,,2026-08-06T13:45:16.577000,,,,,,2026-08-06T13:45:16.016Z,,
626288592a229c00132612ae,known,Delivered,,,095976d5-f6b4-4a52-a9ae-1fb85679d1cb,2026-08-06T13:13:01.001Z,2026-08-06T13:13:02.002Z,,,,,,,2026-08-06T13:13:02.002Z,,
6a3d200ccb6c410021a847fd,known,Delivered,,,4490a49d-dcf7-4204-9d9d-29c15d732366,2026-08-06T12:02:03.003Z,2026-08-06T12:02:04.004Z,,,,,,,2026-08-06T12:02:04.004Z,,
60b6110261f3630013d035f8,known,Opened,,,6d7a13ec-67f3-47d3-9484-9651891a5389,2026-08-06T11:13:06.006Z,2026-08-06T11:13:07.007Z,,1,2026-08-06T11:42:48.048Z,,,,2026-08-06T11:42:48.048Z,,
604e010cad85d40018fa3a2a,known,Opened,United States,,8a820ee8-91ae-481d-a847-785cc2522f74,2026-08-06T10:34:26.026Z,2026-08-06T10:34:27.027Z,,2,2026-08-07T06:33:45.045Z,,,,2026-08-07T06:33:45.045Z,,
636ead057f7764001249e6b8,known,Delivered,,,60eefeae-7b06-4f13-8384-77575ef1f73e,2026-08-06T10:12:04.004Z,2026-08-06T10:12:06.006Z,,,,,,,2026-08-06T10:12:06.006Z,,
645bb50d0d92aa0013f72eb6,known,Opened,United States,New York,c544963f-f976-4557-9176-8743d9ca2a3f,2026-08-06T10:11:05.005Z,2026-08-06T10:11:06.006Z,,2,2026-08-06T10:35:37.037Z,,,,2026-08-06T10:35:37.037Z,,
6a69b6ad77101e001ab5d465,known,Opened,,,55359260-43d7-4069-b259-b6683b6a9178,2026-08-06T09:49:51.051Z,2026-08-06T09:49:53.053Z,,1,2026-08-06T10:11:21.021Z,,,,2026-08-06T10:11:21.021Z,,
64e32219aa525a0019712d5f,known,Failed,,,696bfb23-2d02-4834-9c19-a6ebd8c912b5,2026-08-06T08:41:02.002Z,,,,,,,1,2026-08-06T08:41:02.002Z,,
62f668e350dc690013ae30dc,known,Added to Control Group,,,0d0124c1-2e82-4b30-9889-9f4ca4764302,2026-08-06T08:02:09.009Z,,2026-08-06T08:02:09.363000,,,,,,2026-08-06T08:02:09.009Z,,
6a6b10452c59e2001308f23d,known,Delivered,,,b382b5db-5448-41ae-80cb-d16207720e14,2026-08-06T07:52:35.035Z,2026-08-06T07:52:36.036Z,,,,,,,2026-08-06T07:52:36.036Z,,
64143f7a3dbf060011e63eb2,known,Delivered,,,5c484418-8dea-42fa-84aa-fac9a610848f,2026-08-06T06:26:03.003Z,2026-08-06T06:26:04.004Z,,,,,,,2026-08-06T06:26:04.004Z,,
6a5699731fbb580019a2be21,known,Delivered,,,47195fa6-1f75-404e-a980-effa1a9fa65d,2026-08-06T05:05:21.021Z,2026-08-06T05:05:22.022Z,,,,,,,2026-08-06T05:05:22.022Z,,
6a32782f0954050019e6fa86,known,Opened,,,8e92cf8c-8d5d-41f0-8cc0-66e0d6509820,2026-08-06T04:14:06.006Z,2026-08-06T04:14:07.007Z,,1,2026-08-06T05:32:38.038Z,,,,2026-08-06T05:32:38.038Z,,
66ea8b295763340077fda6c2,known,Delivered,,,c1c9dac6-6a9b-4658-a628-81053ad2be19,2026-08-06T03:34:08.008Z,2026-08-06T03:34:09.009Z,,,,,,,2026-08-06T03:34:09.009Z,,
6a6a145977101e001adecee7,known,Delivered,,,1594cd18-fd7f-457c-8b78-0e99396bf14c,2026-08-06T03:32:51.051Z,2026-08-06T03:32:54.054Z,,,,,,,2026-08-06T03:32:54.054Z,,
68becb6445aa5e004804677f,known,Added to Control Group,,,a6e130d0-cf68-4885-8fb5-2c0f01b16945,2026-08-05T19:50:58.058Z,,2026-08-05T19:50:58.236000,,,,,,2026-08-05T19:50:58.058Z,,
6a72d6e9617d880020c8a653,known,Added to Control Group,,,91cbbe0a-7f31-422b-b67a-61065efbd87b,2026-08-05T13:29:16.016Z,,2026-08-05T13:29:16.866000,,,,,,2026-08-05T13:29:16.016Z,,
62aaacf847e3570012d2a288,known,Added to Control Group,,,1064b71f-8293-485f-83e0-f4eef23133ed,2026-08-05T13:28:39.039Z,,2026-08-05T13:28:39.607000,,,,,,2026-08-05T13:28:39.039Z,,
66a25f249fa4f4008d6bcbc8,known,Delivered,,,6ab895c7-3010-4fcf-a9a2-0d494f3fefba,2026-08-05T13:14:30.030Z,2026-08-05T13:14:31.031Z,,,,,,,2026-08-05T13:14:31.031Z,,
6a6a0b1960788e002538d47d,known,Added to Control Group,,,c3dfd08f-9a3f-4a7b-98c2-37f1b198e7a3,2026-08-05T12:26:59.059Z,,2026-08-05T12:26:59.119000,,,,,,2026-08-05T12:26:59.059Z,,
699d5485277bc4001f7b99ff,known,Failed,,,18a4e9eb-d182-4bbb-b057-07f63895fbbb,2026-08-05T12:25:27.027Z,,,,,,,1,2026-08-05T12:25:27.027Z,,
5f6c298b01d33934995f97cc,known,Opened,,,aa190fae-40b3-4e46-b3bb-db81aa4c1cd4,2026-08-05T12:10:29.029Z,2026-08-05T12:10:30.030Z,,1,2026-08-05T12:10:42.042Z,,,,2026-08-05T12:10:42.042Z,,
609e0f2c629b710012772a6f,known,Delivered,,,4c4b590d-0143-481e-8c95-90bd60e67992,2026-08-05T11:06:29.029Z,2026-08-05T11:06:30.030Z,,,,,,,2026-08-05T11:06:30.030Z,,
62692be460d1f400136ced64,known,Delivered,,,9b12f2cd-fe05-4155-8092-b209c7cff718,2026-08-05T11:01:28.028Z,2026-08-05T11:01:29.029Z,,,,,,,2026-08-05T11:01:29.029Z,,
69cfab743f400d0019a96a42,known,Delivered,,,6e1c27c1-3c5a-415a-90d9-9cc3b3958ace,2026-08-05T10:48:28.028Z,2026-08-05T10:48:29.029Z,,,,,,,2026-08-05T10:48:29.029Z,,
6a6c8cc5d1345b0025fa98ef,known,Delivered,,,6db3efe1-545f-45fb-a50f-b9a41bd3fce3,2026-08-05T10:28:36.036Z,2026-08-05T10:28:37.037Z,,,,,,,2026-08-05T10:28:37.037Z,,
69de7b8b6ef8ea001265b3b4,known,Delivered,,,80a4a738-4b8f-4a13-9f2f-adeeb06a7321,2026-08-05T10:15:21.021Z,2026-08-05T10:15:23.023Z,,,,,,,2026-08-05T10:15:23.023Z,,
6983604855cda8002a102250,known,Opened,United Arab Emirates,,a567c1d1-3ce0-4ee8-9200-2c80e02b647a,2026-08-05T10:13:47.047Z,2026-08-05T10:13:48.048Z,,1,2026-08-05T10:18:53.053Z,,,,2026-08-05T10:18:53.053Z,,
67a5e7cbd40e57006c7bcce0,known,Delivered,,,6747ab4f-3565-4f91-ba39-fcd3bc4121e3,2026-08-05T09:59:30.030Z,2026-08-05T09:59:32.032Z,,,,,,,2026-08-05T09:59:32.032Z,,
66a7f0a6fe5fac00198804ad,known,Delivered,,,d56ec1d8-a756-405e-b693-fc668a86a8b1,2026-08-05T09:53:28.028Z,2026-08-05T09:53:29.029Z,,,,,,,2026-08-05T09:53:29.029Z,,
6a5fac42656bb800122f8b89,known,Added to Control Group,,,a21a84d8-0a38-403c-bbf4-2afdb723b634,2026-08-05T09:24:26.026Z,,2026-08-05T09:24:26.102000,,,,,,2026-08-05T09:24:26.026Z,,
6157dcb5890445001251e00f,known,Delivered,,,344afd9c-a4ff-4fe4-89a1-0b0e9bac5f11,2026-08-05T08:43:09.009Z,2026-08-05T08:43:10.010Z,,,,,,,2026-08-05T08:43:10.010Z,,
64e32219aa525a0019712d5f,known,Failed,,,0da40c23-ce64-4163-be7c-57c676099981,2026-08-05T08:30:13.013Z,,,,,,,1,2026-08-05T08:30:13.013Z,,
651e7f73a497e700125cfd12,known,Opened,United Arab Emirates,Dubai,cee1c478-0272-4943-822e-8f428147e10f,2026-08-05T07:04:19.019Z,2026-08-05T07:04:21.021Z,,2,2026-08-05T08:29:22.022Z,,,,2026-08-05T08:29:22.022Z,,
678e6c7c55d6a30670ae169f,known,Delivered,,,056ef8ae-0dcb-43ad-afeb-f4a1a5f08ca3,2026-08-05T05:56:27.027Z,2026-08-05T05:56:28.028Z,,,,,,,2026-08-05T05:56:28.028Z,,
6a7167da3d966d0019502820,known,Added to Control Group,,,241174f7-a35f-483f-9dea-a5b5ffd1a1b9,2026-08-05T04:48:40.040Z,,2026-08-05T04:48:40.015000,,,,,,2026-08-05T04:48:40.040Z,,
69d30ead51846d0012efd4f6,known,Delivered,,,f5c91876-770a-4a1c-8b59-392d4b147e80,2026-08-05T03:55:05.005Z,2026-08-05T03:55:06.006Z,,,,,,,2026-08-05T03:55:06.006Z,,
6982ecea4e0deb001fdfa9d0,known,Delivered,,,1f0217f2-b80a-4799-96b7-364a41bef1eb,2026-08-05T03:47:13.013Z,2026-08-05T03:47:14.014Z,,,,,,,2026-08-05T03:47:14.014Z,,
62692be460d1f400136ced64,known,Delivered,,,93a416dc-f75c-4684-a4dd-8848a15e5c54,2026-08-05T03:11:05.005Z,2026-08-05T03:11:06.006Z,,,,,,,2026-08-05T03:11:06.006Z,,
6a6ac3deb42e5500121a842b,known,Opened,,,5a19ac85-2c4c-4ea7-9566-ab7fadaf1699,2026-08-05T01:26:41.041Z,2026-08-05T01:26:42.042Z,,1,2026-08-06T02:31:02.002Z,,,,2026-08-06T02:31:02.002Z,,
6a71c3fdec79f100211721d3,known,Opened,Hong Kong,,5992c8cf-07a1-4466-94d1-f8d43566d883,2026-08-05T00:56:26.026Z,2026-08-05T00:56:28.028Z,,1,2026-08-05T07:53:32.032Z,,,,2026-08-05T07:53:32.032Z,,
69299c07799fb4001888d8ff,known,Delivered,,,45c9d913-aff7-4d42-bf44-06029b8c6a3d,2026-08-05T00:43:06.006Z,2026-08-05T00:43:07.007Z,,,,,,,2026-08-05T00:43:07.007Z,,
636ead057f7764001249e6b8,known,Opened,,,ab9a4820-a81b-4809-8849-14a690d02a63,2026-08-05T00:42:07.007Z,2026-08-05T00:42:08.008Z,,1,2026-08-05T05:22:41.041Z,,,,2026-08-05T05:22:41.041Z,,
676829ea1c33be04e4b33f5a,known,Delivered,,,424f8d4a-252e-4b5b-9739-e10e12b9d8f1,2026-08-05T00:40:06.006Z,2026-08-05T00:40:08.008Z,,,,,,,2026-08-05T00:40:08.008Z,,
6a55ad603b57000019c6380c,known,Delivered,,,4089b13f-813a-405c-bf20-0a1b8031e8a7,2026-08-04T12:12:30.030Z,2026-08-04T12:12:34.034Z,,,,,,,2026-08-04T12:12:34.034Z,,
6a42005b1ddddd0012d7548b,known,Delivered,,,c71e4a6a-6b57-4176-92c2-ef0ac7a7208f,2026-08-04T11:23:14.014Z,2026-08-04T11:23:14.014Z,,,,,,,2026-08-04T11:23:14.014Z,,
6a70493a3d966d00191053db,known,Opened,,,f9f5ace1-b79a-4a62-9000-2ac253ae4343,2026-08-04T11:06:25.025Z,2026-08-04T11:06:28.028Z,,1,2026-08-04T11:06:34.034Z,,,,2026-08-04T11:06:34.034Z,,
6a50cb3214c223001205e31f,known,Opened,South Africa,Johannesburg South,8275eca7-b0e9-4ee5-84db-a5e5de63ea89,2026-08-04T10:32:33.033Z,2026-08-04T10:32:34.034Z,,1,2026-08-04T13:49:40.040Z,,,,2026-08-04T13:49:40.040Z,,
66b708ad0ad3bf004c2bd3c6,known,Opened,,,e4bec41c-2c8e-4ce1-a6b1-d798b1f95a7b,2026-08-04T10:13:24.024Z,2026-08-04T10:13:25.025Z,,1,2026-08-05T06:54:07.007Z,,,,2026-08-05T06:54:07.007Z,,
69131d02e2e6e2002aa6593d,known,Opened,,,fbdaeeb7-ddcc-4d34-98b3-e2e321e800e2,2026-08-04T10:10:06.006Z,2026-08-04T10:10:08.008Z,,1,2026-08-04T10:10:11.011Z,,,,2026-08-04T10:10:11.011Z,,
69f2e6e9ac7b91001235bbd0,known,Delivered,,,7355ec8d-a571-4c9f-97ce-084237a9bae4,2026-08-04T10:10:05.005Z,2026-08-04T10:10:07.007Z,,,,,,,2026-08-04T10:10:07.007Z,,
69f9e7fa65b8d2002b11dce2,known,Opened,Canada,Toronto,009bb2cb-54c3-43f9-acb8-f149ea186de0,2026-08-04T10:10:05.005Z,2026-08-04T10:10:06.006Z,,1,2026-08-04T14:40:01.001Z,,,,2026-08-04T14:40:01.001Z,,
6a71686644213b189528093e,known,Opened,Philippines,Manila,f31ac1b7-6bc8-4e34-af40-5227f4db7c09,2026-08-04T09:59:25.025Z,2026-08-04T09:59:26.026Z,,2,2026-08-04T14:19:13.013Z,,,,2026-08-04T14:19:13.013Z,,
64e32219aa525a0019712d5f,known,Failed,,,5d21cb26-508f-424c-824d-aed68b69d743,2026-08-04T09:35:22.022Z,,,,,,,1,2026-08-04T09:35:22.022Z,,
6a5a102d2092e400191e02b4,known,Failed,,,2b2fed45-c861-4df7-a401-f3e1cb330cfe,2026-08-04T09:16:31.031Z,,,,,,,1,2026-08-04T09:16:31.031Z,,
6065f18e3d088900121ac537,known,Delivered,,,63f7f90d-2c01-4fbf-990a-6ebfadc52fa5,2026-08-04T08:45:50.050Z,2026-08-04T08:45:51.051Z,,,,,,,2026-08-04T08:45:51.051Z,,
6a1d6c4a0816c6002057cd4c,known,Opened,United Arab Emirates,Dubai,f0dd4c1d-65a3-42e7-9057-40f384dcebe4,2026-08-04T08:38:22.022Z,2026-08-04T08:38:32.032Z,,1,2026-08-05T01:09:16.016Z,,,,2026-08-05T01:09:16.016Z,,
69c4ee1b5a716400206de243,known,Opened,,,02eefdb3-bd1f-43a2-97ea-781fab4e7915,2026-08-04T08:36:44.044Z,2026-08-04T08:36:45.045Z,,1,2026-08-04T10:10:36.036Z,,,,2026-08-04T10:10:36.036Z,,
5e856fe03cb95d1ad672256c,known,Delivered,,,09cf1156-b474-4bfa-a648-dddece9434f6,2026-08-04T08:19:45.045Z,2026-08-04T08:19:47.047Z,,,,,,,2026-08-04T08:19:47.047Z,,
69d7673702034d001f6973fc,known,Added to Control Group,,,c8e204b7-386f-4fda-b7d4-f1e493c858e9,2026-08-04T07:33:52.052Z,,2026-08-04T07:33:52.450000,,,,,,2026-08-04T07:33:52.052Z,,
69c44ebbe44ae60020600d8d,known,Delivered,,,2c3c2997-e445-4a73-a2e7-6154d54cc246,2026-08-04T05:14:24.024Z,2026-08-04T05:14:25.025Z,,,,,,,2026-08-04T05:14:25.025Z,,
6a628e0f658b7100125de2cc,known,Delivered,,,41fc80c3-f8d2-40f5-9e02-748303b806c3,2026-08-04T05:10:23.023Z,2026-08-04T05:10:24.024Z,,,,,,,2026-08-04T05:10:24.024Z,,
69df96bc4c88f40019d00b28,known,Delivered,,,69058de3-1724-405f-ae5f-bcb096ea463a,2026-08-04T04:14:07.007Z,2026-08-04T04:14:08.008Z,,,,,,,2026-08-04T04:14:08.008Z,,
6a22b2c5c757200019b2bf77,known,Delivered,,,a8bb36dc-c623-43db-b3ca-cb7d55448d18,2026-08-04T04:13:05.005Z,2026-08-04T04:13:07.007Z,,,,,,,2026-08-04T04:13:07.007Z,,
604e010cad85d40018fa3a2a,known,Opened,,,2062c2b5-836d-4073-bc1a-ee9cbc941c24,2026-08-04T04:12:06.006Z,2026-08-04T04:12:07.007Z,,1,2026-08-04T04:25:30.030Z,,,,2026-08-04T04:25:30.030Z,,
6a68f39f5ad33a0032910e20,known,Failed,,,dbdd579c-378c-456a-aee7-61c882096eac,2026-08-04T04:10:10.010Z,,,,,,,1,2026-08-04T18:10:11.011Z,,
66ebd8b608bd05003df7c14d,known,Delivered,,,edf05d15-62a0-409b-a8b6-858269c58429,2026-08-04T03:14:07.007Z,2026-08-04T03:14:08.008Z,,,,,,,2026-08-04T03:14:08.008Z,,
6a6d60350aee440019664e94,known,Delivered,,,2d7b316e-6978-4dbd-830e-8bfceefd9171,2026-08-04T03:10:06.006Z,2026-08-04T03:10:08.008Z,,,,,,,2026-08-04T03:10:08.008Z,,
67f37ac931cdba0012c9f5bb,known,Delivered,,,47e7897e-69cb-4e34-865d-e38f39ec28be,2026-08-04T01:35:32.032Z,2026-08-04T01:35:33.033Z,,,,,,,2026-08-04T01:35:33.033Z,,
69fb4f53be1f11002bd21b40,known,Delivered,,,9fa7cbe5-181e-4813-8b05-f56aeb8f6690,2026-08-04T00:44:10.010Z,2026-08-04T00:44:11.011Z,,,,,,,2026-08-04T00:44:11.011Z,,
6967a70afd20d100114ee1f8,known,Opened,India,Delhi,656caa86-e11a-426f-8b76-ec5b20684d1b,2026-08-04T00:43:05.005Z,2026-08-04T00:43:06.006Z,,2,2026-08-07T17:53:59.059Z,,,,2026-08-07T17:53:59.059Z,,
6a692c36895d330019ad6e6f,known,Opened,,,1c13587f-c650-4e04-8a9d-3ac57670c2ae,2026-08-04T00:42:05.005Z,2026-08-04T00:42:06.006Z,,3,2026-08-13T23:52:26.026Z,,,,2026-08-13T23:52:26.026Z,,
6a7083ae3d966d001934a996,known,Opened,,,ec2f7145-4ca5-4cfa-a778-07f09cbdd264,2026-08-04T00:41:25.025Z,2026-08-04T00:41:27.027Z,,2,2026-08-04T00:58:23.023Z,,,,2026-08-04T00:58:23.023Z,,
601a6e63170944433d6d728e,known,Delivered,,,57bc9268-ac98-41d0-aee9-514710d6e57d,2026-08-04T00:41:09.009Z,2026-08-04T00:41:10.010Z,,,,,,,2026-08-04T00:41:10.010Z,,
5f3161f8cdbf0a297c078439,known,Added to Control Group,,,f5cbd1d6-2c56-44ee-9e53-02526c7fddcd,2026-08-03T22:04:35.035Z,,2026-08-03T22:04:35.292000,,,,,,2026-08-03T22:04:35.035Z,,
698cc917ffcf6d002a43f8bf,known,Failed,,,49b83a2f-ac93-43ee-a9af-01ab244f450b,2026-08-03T18:47:51.051Z,,,,,,,1,2026-08-03T18:47:51.051Z,,
