userId,status,group,businessId,urlKey,country
6a34dbbb92394b0025f202b6,Delivered,TREATED,6a34dbfb92394b0025f2206b,jewel-mae-coloyan,PH
6a36691091c3b90019f50f05,Delivered,TREATED,6a36691191c3b90019f50fd3,asha-devi-bora,IN
6a37b90b565b2e0019d61050,Added to Control Group,CONTROL,6a37c28e0c243800123af16d,flyvaly,BD
6a37b90b565b2e0019d61050,Added to Control Group,CONTROL,6a37db02c5bb600019fc22f6,bsra-travel-and-tour,BD
6a37d2900c243800123db979,Opened,TREATED,6a37d2900c243800123db987,araf-shoes,BD
6a390d21478d8c002d1e439a,Opened,TREATED,6a390d57d8953e002154c98d,fawad-khan-uwqsj6,US
6a392c0deeaa1000250855e9,Delivered,TREATED,6a392c0e0c243800128f9a7b,beauty-treatz,LK
6a3b9c62ff3c15002d695a59,Delivered,TREATED,6a3b9da6d8953e0021f9c94d,roi-hunt-private-limited,IN
6a3b9c62ff3c15002d695a59,Delivered,TREATED,6a3ba91e478d8c002dcbbe4a,abhay-singh-roi-hunt,IN
6a3bdcd731016b002f902ecc,Delivered,TREATED,6a3bdcd99e4557002015c443,phylips-and-jays-shop,KE
6a3d200ccb6c410021a847fd,Delivered,TREATED,6a3d2043775dd000124bb16b,aabir,US
6a3dfbc019b3640021fcc991,Added to Control Group,CONTROL,6a3dfbc019b3640021fcc99d,cdr-writers-australia,AU
6a42005b1ddddd0012d7548b,Delivered,TREATED,66642d76e53a170012be7d2b,automatrix-engineering,PK
6a42005b1ddddd0012d7548b,Delivered,TREATED,6a5e1c43ea5ee70019ee0bce,brilliant-engineering-company-dg73c3,PK
6a42005b1ddddd0012d7548b,Delivered,TREATED,6a79e89bd61f31002d170c3a,al-fajar-and-co,PK
6a43a2acc85b51002de382bd,Delivered,TREATED,6a43a2acc85b51002de382c9,ajwa-transport,AE
6a4400d6616acf00193bd890,Delivered,TREATED,6a4400d6616acf00193bd8a1,dgfd-qikmho,GB
6a44c726ef67a500190cfb6c,Delivered,TREATED,6a44c7a21612ae00121bad81,zellic-business-solutions-6e7sxz,KE
6a47bd22a3a7a5001287a2b7,Added to Control Group,CONTROL,6a47c1d52be3fb0012cd6fe0,steclariu-remus-marian,GB
6a47bd22a3a7a5001287a2b7,Added to Control Group,CONTROL,6a7476a4074a960012d3b5b4,remy-trans-ltd,GB
6a49ee16114bfb00204e4337,Added to Control Group,CONTROL,6a49ef4dd0b09f003240ab31,global-innovation-technology-platform,MY
6a4ca55b54a8890021dd8d85,Delivered,TREATED,6a4ca55c00eca60012d3aa0e,techbox-aloffh,BD
6a4de15c8d5ddf0012befbc5,Opened,TREATED,6a4de1eecb111a002d60b7fe,avara-journeys-pvt-ltd,LK
6a4f68d36849580019afb568,Delivered,TREATED,6a4f6907549a8200196da76f,geek-squad-oiqrs4,US
6a50cb3214c223001205e31f,Opened,TREATED,6a50cb3214c223001205e33e,reakgona-pty-ltd,ZA
6a50cb3214c223001205e31f,Opened,TREATED,6a71b7eb39b4bd0019e3f5bb,lnm-hydraulics-pty-ltd,ZA
6a51175b4b0a1a0019db0bc3,Delivered,TREATED,6a51191a6f05510012e66728,altis-management-company,IN
6a5354340c1298001205bcb0,Delivered,TREATED,6a53546f40c60a00208d0c64,vincenzo-locatelli,IT
6a5367a4d0b274002155bdf1,Delivered,TREATED,6a5367db62896f002dbc60c0,obaida-q-dot-co-establishment,SA
6a539b133b570000194cb572,Opened,TREATED,6a575f0956e1ac002d257bc7,dorn-gadgets,UG
6a550df0d0b2740021c3a755,Delivered,TREATED,6a671a505ca06e0031f35fad,faisal-emad,SA
6a555e16c803e7001937cbee,Delivered,TREATED,6a5566253b57000019c23daa,fs-containers,ZA
6a55ad603b57000019c6380c,Delivered,TREATED,6a55ada8c803e700193bab7f,jk-supplier-hub,IN
6a5699731fbb580019a2be21,Delivered,TREATED,6a5699d2fbb6440012d90383,tax-mate-265h63,PK
6a581bf0e5f0860021f1c02c,Added to Control Group,CONTROL,6a581bf1e5f0860021f1c038,randm-dfw-inc,US
6a5875b5d193ab003125713b,Added to Control Group,CONTROL,6a587b62ba0cbb00192b7d39,fonoenergy-general-trading-llc,AE
6a5958c0ba0cbb001974a616,Delivered,TREATED,6a5958c2ba0cbb001974a633,wesson-dermatology,US
6a5a102d2092e400191e02b4,Failed,TREATED,6a5a106e5e58e70021f16368,coanmo-ventures-limited-4o1tmi,KE
6a5caceaea5ee700199da31b,Delivered,TREATED,6a5cacebde469f001948999f,neowave-enterprise,MY
6a5e335a794021001801fd5a,Opened,TREATED,6a5e335c8d02a50020e6ea46,alejandro-castillo,GB
6a5f5fc875bd3a003168f823,Opened,TREATED,6a5f5fca6140f20012cbb730,livingroom-riyadh,SA
6a5fac42656bb800122f8b89,Added to Control Group,CONTROL,6a5fac44fcaaa700200363dd,okata-multimedia-and-events,GH
6a602aab75bd3a0031881d79,Added to Control Group,CONTROL,6a602aab75bd3a0031881d85,dng-electrical,MY
6a60767ffcaaa70020258385,Opened,TREATED,6a60ab6278e5700012ce0ce5,mesktomo-international-limited-om9qxo,NG
6a60767ffcaaa70020258385,Opened,TREATED,6a627e010710f3002032ff6f,mesktomo-ventures,NG
6a609740f4b5a40031ba955f,Delivered,TREATED,6a609741f4b5a40031ba958f,laptop-seller-har2h6,NO
6a609740f4b5a40031ba955f,Delivered,TREATED,6a675700a104da0019ac98d0,laptop-buyer,NO
6a60ce849fb7560031dabbc7,Delivered,TREATED,6a60d22357324800194e086c,golden-memories-events-ltd,KE
6a60ce849fb7560031dabbc7,Delivered,TREATED,6a7214d1717698002d26eb6b,minika-events-ltd,KE
6a60f59f573248001953b158,Delivered,TREATED,6a60f5a0573248001953b2dd,vladyslav-zadniprenko,ES
6a60f59f573248001953b158,Delivered,TREATED,6a75a6a97a4b96002c74fe5c,jiande-city-silibase-import-and-export-co-ltd,CN
6a60fb4b573248001954b673,Delivered,TREATED,6a60fb4b573248001954b67f,pharma-herbs,BD
6a614125f82d5600217e96de,Added to Control Group,CONTROL,6a614125f82d5600217e96ee,al-israa-trading-llc,AE
